"TIME","GEO","WASTE","WST_OPER","UNIT","Value","Flag and Footnotes"
"2005","Austria","Packaging","Waste generated","Kilograms per capita","135.08",""
"2005","Austria","Packaging","Waste generated","Tonne","1,111,400",""
"2005","Austria","Packaging","Recovery","Kilograms per capita","115.33",""
"2005","Austria","Packaging","Recovery","Tonne","948,920",""
"2005","Poland","Packaging","Waste generated","Kilograms per capita","91.94",""
"2005","Poland","Packaging","Waste generated","Tonne","3,509,005",""
"2005","Poland","Packaging","Recovery","Kilograms per capita","37.68",""
"2005","Poland","Packaging","Recovery","Tonne","1,437,901",""
"2005","Portugal","Packaging","Waste generated","Kilograms per capita","142.63",""
"2005","Portugal","Packaging","Waste generated","Tonne","1,498,121",""
"2005","Portugal","Packaging","Recovery","Kilograms per capita","72.57",""
"2005","Portugal","Packaging","Recovery","Tonne","762,278",""
"2005","Romania","Packaging","Waste generated","Kilograms per capita","53.51",""
"2005","Romania","Packaging","Waste generated","Tonne","1,140,844",""
"2005","Romania","Packaging","Recovery","Kilograms per capita","13.42",""
"2005","Romania","Packaging","Recovery","Tonne","286,072",""
"2005","Slovenia","Packaging","Waste generated","Kilograms per capita","84.3",""
"2005","Slovenia","Packaging","Waste generated","Tonne","168,630",""
"2005","Slovenia","Packaging","Recovery","Kilograms per capita","39.83",""
"2005","Slovenia","Packaging","Recovery","Tonne","79,678",""
"2005","Slovakia","Packaging","Waste generated","Kilograms per capita","64.53",""
"2005","Slovakia","Packaging","Waste generated","Tonne","346,700",""
"2005","Slovakia","Packaging","Recovery","Kilograms per capita","28.15",""
"2005","Slovakia","Packaging","Recovery","Tonne","151,231",""
"2005","Finland","Packaging","Waste generated","Kilograms per capita","131.3",""
"2005","Finland","Packaging","Waste generated","Tonne","688,820",""
"2005","Finland","Packaging","Recovery","Kilograms per capita","89.02",""
"2005","Finland","Packaging","Recovery","Tonne","467,000",""
"2005","Sweden","Packaging","Waste generated","Kilograms per capita","167.46",""
"2005","Sweden","Packaging","Waste generated","Tonne","1,512,080",""
"2005","Sweden","Packaging","Recovery","Kilograms per capita","93.98",""
"2005","Sweden","Packaging","Recovery","Tonne","848,620",""
"2005","Iceland","Packaging","Waste generated","Kilograms per capita",":",""
"2005","Iceland","Packaging","Waste generated","Tonne",":",""
"2005","Iceland","Packaging","Recovery","Kilograms per capita",":",""
"2005","Iceland","Packaging","Recovery","Tonne",":",""
"2005","Liechtenstein","Packaging","Waste generated","Kilograms per capita",":",""
"2005","Liechtenstein","Packaging","Waste generated","Tonne",":",""
"2005","Liechtenstein","Packaging","Recovery","Kilograms per capita",":",""
"2005","Liechtenstein","Packaging","Recovery","Tonne",":",""
"2005","Norway","Packaging","Waste generated","Kilograms per capita",":",""
"2005","Norway","Packaging","Waste generated","Tonne",":",""
"2005","Norway","Packaging","Recovery","Kilograms per capita",":",""
"2005","Norway","Packaging","Recovery","Tonne",":",""
"2005","United Kingdom","Packaging","Waste generated","Kilograms per capita","170.2",""
"2005","United Kingdom","Packaging","Waste generated","Tonne","10,280,196",""
"2005","United Kingdom","Packaging","Recovery","Kilograms per capita","103.3",""
"2005","United Kingdom","Packaging","Recovery","Tonne","6,239,160",""
"2006","Belgium","Packaging","Waste generated","Kilograms per capita","157.9",""
"2006","Belgium","Packaging","Waste generated","Tonne","1,665,533",""
"2006","Belgium","Packaging","Recovery","Kilograms per capita","149.18",""
"2006","Belgium","Packaging","Recovery","Tonne","1,573,588",""
"2006","Bulgaria","Packaging","Waste generated","Kilograms per capita","48.54",""
"2006","Bulgaria","Packaging","Waste generated","Tonne","368,943",""
"2006","Bulgaria","Packaging","Recovery","Kilograms per capita","17",""
"2006","Bulgaria","Packaging","Recovery","Tonne","129,232",""
"2006","Czechia","Packaging","Waste generated","Kilograms per capita","87.77",""
"2006","Czechia","Packaging","Waste generated","Tonne","898,668",""
"2006","Czechia","Packaging","Recovery","Kilograms per capita","60.45",""
"2006","Czechia","Packaging","Recovery","Tonne","618,983",""
"2006","Denmark","Packaging","Waste generated","Kilograms per capita","178.56",""
"2006","Denmark","Packaging","Waste generated","Tonne","970,890",""
"2006","Denmark","Packaging","Recovery","Kilograms per capita","168.18",""
"2006","Denmark","Packaging","Recovery","Tonne","914,452",""
"2006","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","195.84",""
"2006","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","16,132,765",""
"2006","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","173.14",""
"2006","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","14,262,943",""
"2006","Estonia","Packaging","Waste generated","Kilograms per capita","112.96",""
"2006","Estonia","Packaging","Waste generated","Tonne","152,135",""
"2006","Estonia","Packaging","Recovery","Kilograms per capita","56.61",""
"2006","Estonia","Packaging","Recovery","Tonne","76,249",""
"2006","Ireland","Packaging","Waste generated","Kilograms per capita","240.63",""
"2006","Ireland","Packaging","Waste generated","Tonne","1,028,472",""
"2006","Ireland","Packaging","Recovery","Kilograms per capita","137.93",""
"2006","Ireland","Packaging","Recovery","Tonne","589,519",""
"2006","Greece","Packaging","Waste generated","Kilograms per capita","95.82",""
"2006","Greece","Packaging","Waste generated","Tonne","1,056,000",""
"2006","Greece","Packaging","Recovery","Kilograms per capita","40.97",""
"2006","Greece","Packaging","Recovery","Tonne","451,500",""
"2006","Spain","Packaging","Waste generated","Kilograms per capita","180.34",""
"2006","Spain","Packaging","Waste generated","Tonne","8,006,787",""
"2006","Spain","Packaging","Recovery","Kilograms per capita","109.46",""
"2006","Spain","Packaging","Recovery","Tonne","4,859,800",""
"2006","France","Packaging","Waste generated","Kilograms per capita","199.69",""
"2006","France","Packaging","Waste generated","Tonne","12,667,985",""
"2006","France","Packaging","Recovery","Kilograms per capita","127.9",""
"2006","France","Packaging","Recovery","Tonne","8,113,923",""
"2006","Croatia","Packaging","Waste generated","Kilograms per capita",":",""
"2006","Croatia","Packaging","Waste generated","Tonne",":",""
"2006","Croatia","Packaging","Recovery","Kilograms per capita",":",""
"2006","Croatia","Packaging","Recovery","Tonne",":",""
"2006","Italy","Packaging","Waste generated","Kilograms per capita","210.16",""
"2006","Italy","Packaging","Waste generated","Tonne","12,219,550",""
"2006","Italy","Packaging","Recovery","Kilograms per capita","137.13",""
"2006","Italy","Packaging","Recovery","Tonne","7,973,360",""
"2006","Cyprus","Packaging","Waste generated","Kilograms per capita","83.98",""
"2006","Cyprus","Packaging","Waste generated","Tonne","63,065",""
"2006","Cyprus","Packaging","Recovery","Kilograms per capita","21.17",""
"2006","Cyprus","Packaging","Recovery","Tonne","15,898",""
"2006","Latvia","Packaging","Waste generated","Kilograms per capita","138.32",""
"2006","Latvia","Packaging","Waste generated","Tonne","306,838",""
"2006","Latvia","Packaging","Recovery","Kilograms per capita","63.6",""
"2006","Latvia","Packaging","Recovery","Tonne","141,097",""
"2006","Lithuania","Packaging","Waste generated","Kilograms per capita","86.75",""
"2006","Lithuania","Packaging","Waste generated","Tonne","283,672",""
"2006","Lithuania","Packaging","Recovery","Kilograms per capita","33.3",""
"2006","Lithuania","Packaging","Recovery","Tonne","108,898",""
"2006","Luxembourg","Packaging","Waste generated","Kilograms per capita","222.31",""
"2006","Luxembourg","Packaging","Waste generated","Tonne","105,070",""
"2006","Luxembourg","Packaging","Recovery","Kilograms per capita","205.73",""
"2006","Luxembourg","Packaging","Recovery","Tonne","97,236",""
"2006","Hungary","Packaging","Waste generated","Kilograms per capita","87.87",""
"2006","Hungary","Packaging","Waste generated","Tonne","884,957",""
"2006","Hungary","Packaging","Recovery","Kilograms per capita","44.88",""
"2006","Hungary","Packaging","Recovery","Tonne","451,958",""
"2006","Malta","Packaging","Waste generated","Kilograms per capita","107.49",""
"2006","Malta","Packaging","Waste generated","Tonne","43,568",""
"2006","Malta","Packaging","Recovery","Kilograms per capita","11.59",""
"2006","Malta","Packaging","Recovery","Tonne","4,696",""
"2006","Netherlands","Packaging","Waste generated","Kilograms per capita","168.54",""
"2006","Netherlands","Packaging","Waste generated","Tonne","2,755,000",""
"2006","Netherlands","Packaging","Recovery","Kilograms per capita","153.38",""
"2006","Netherlands","Packaging","Recovery","Tonne","2,507,118",""
"2006","Austria","Packaging","Waste generated","Kilograms per capita","141.06",""
"2006","Austria","Packaging","Waste generated","Tonne","1,166,352",""
"2006","Austria","Packaging","Recovery","Kilograms per capita","123.38",""
"2006","Austria","Packaging","Recovery","Tonne","1,020,194",""
"2006","Poland","Packaging","Waste generated","Kilograms per capita","95.82",""
"2006","Poland","Packaging","Waste generated","Tonne","3,654,700",""
"2006","Poland","Packaging","Recovery","Kilograms per capita","45.86",""
"2006","Poland","Packaging","Recovery","Tonne","1,749,300",""
"2006","Portugal","Packaging","Waste generated","Kilograms per capita","164.68",""
"2006","Portugal","Packaging","Waste generated","Tonne","1,732,815",""
"2006","Portugal","Packaging","Recovery","Kilograms per capita","91.99",""
"2006","Portugal","Packaging","Recovery","Tonne","967,962",""
"2006","Romania","Packaging","Waste generated","Kilograms per capita","61.78",""
"2006","Romania","Packaging","Waste generated","Tonne","1,309,381",""
"2006","Romania","Packaging","Recovery","Kilograms per capita","22.05",""
"2006","Romania","Packaging","Recovery","Tonne","467,410",""
"2006","Slovenia","Packaging","Waste generated","Kilograms per capita","101.74",""
"2006","Slovenia","Packaging","Waste generated","Tonne","204,182",""
"2006","Slovenia","Packaging","Recovery","Kilograms per capita","47.18",""
"2006","Slovenia","Packaging","Recovery","Tonne","94,692",""
"2006","Slovakia","Packaging","Waste generated","Kilograms per capita","55.93",""
"2006","Slovakia","Packaging","Waste generated","Tonne","300,515",""
"2006","Slovakia","Packaging","Recovery","Kilograms per capita","21.98",""
"2006","Slovakia","Packaging","Recovery","Tonne","118,103",""
"2006","Finland","Packaging","Waste generated","Kilograms per capita","128.55",""
"2006","Finland","Packaging","Waste generated","Tonne","677,000",""
"2006","Finland","Packaging","Recovery","Kilograms per capita","99.54",""
"2006","Finland","Packaging","Recovery","Tonne","524,200",""
"2006","Sweden","Packaging","Waste generated","Kilograms per capita","156.36",""
"2006","Sweden","Packaging","Waste generated","Tonne","1,419,862",""
"2006","Sweden","Packaging","Recovery","Kilograms per capita","126.33",""
"2006","Sweden","Packaging","Recovery","Tonne","1,147,120",""
"2006","Iceland","Packaging","Waste generated","Kilograms per capita",":",""
"2006","Iceland","Packaging","Waste generated","Tonne",":",""
"2006","Iceland","Packaging","Recovery","Kilograms per capita",":",""
"2006","Iceland","Packaging","Recovery","Tonne",":",""
"2006","Liechtenstein","Packaging","Waste generated","Kilograms per capita","158.76",""
"2006","Liechtenstein","Packaging","Waste generated","Tonne","5,562",""
"2006","Liechtenstein","Packaging","Recovery","Kilograms per capita","158.76",""
"2006","Liechtenstein","Packaging","Recovery","Tonne","5,562",""
"2006","Norway","Packaging","Waste generated","Kilograms per capita","104.97",""
"2006","Norway","Packaging","Waste generated","Tonne","489,243",""
"2006","Norway","Packaging","Recovery","Kilograms per capita","93.39",""
"2006","Norway","Packaging","Recovery","Tonne","435,261",""
"2006","United Kingdom","Packaging","Waste generated","Kilograms per capita","172.09",""
"2006","United Kingdom","Packaging","Waste generated","Tonne","10,471,264",""
"2006","United Kingdom","Packaging","Recovery","Kilograms per capita","106.82",""
"2006","United Kingdom","Packaging","Recovery","Tonne","6,499,590",""
"2007","Belgium","Packaging","Waste generated","Kilograms per capita","157.07",""
"2007","Belgium","Packaging","Waste generated","Tonne","1,669,002",""
"2007","Belgium","Packaging","Recovery","Kilograms per capita","149.51",""
"2007","Belgium","Packaging","Recovery","Tonne","1,588,630",""
"2007","Bulgaria","Packaging","Waste generated","Kilograms per capita","42.19",""
"2007","Bulgaria","Packaging","Waste generated","Tonne","318,328",""
"2007","Bulgaria","Packaging","Recovery","Kilograms per capita","23.14",""
"2007","Bulgaria","Packaging","Recovery","Tonne","174,574",""
"2007","Czechia","Packaging","Waste generated","Kilograms per capita","93.47",""
"2007","Czechia","Packaging","Waste generated","Tonne","962,682",""
"2007","Czechia","Packaging","Recovery","Kilograms per capita","66.56",""
"2007","Czechia","Packaging","Recovery","Tonne","685,483",""
"2007","Denmark","Packaging","Waste generated","Kilograms per capita","179.25",""
"2007","Denmark","Packaging","Waste generated","Tonne","978,960",""
"2007","Denmark","Packaging","Recovery","Kilograms per capita","173.03",""
"2007","Denmark","Packaging","Recovery","Tonne","944,979",""
"2007","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","195.86",""
"2007","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","16,112,500",""
"2007","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","185.56",""
"2007","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","15,265,728",""
"2007","Estonia","Packaging","Waste generated","Kilograms per capita","121.02",""
"2007","Estonia","Packaging","Waste generated","Tonne","162,245",""
"2007","Estonia","Packaging","Recovery","Kilograms per capita","62.56",""
"2007","Estonia","Packaging","Recovery","Tonne","83,870",""
"2007","Ireland","Packaging","Waste generated","Kilograms per capita","240.05",""
"2007","Ireland","Packaging","Waste generated","Tonne","1,055,951",""
